"id_cat","categorie","id_track","nom_track","id_art","nom_art","id_album","nom_album","date_album"
55,"honky-tonk","0hveAq1VSNWo9MQYGMHvFF","I'm So Lonesome I Could Cry","1FClsNYBUoNFtGgzeG74dW","Hank Williams","3cusZESjkIDnDXyQwbpSsT","Moanin' The Blues (Expanded Edition)","1952-09-12"
56,"house","67nepsnrcZkowTxMWigSbb","MELTDOWN (feat. Drake)","3TVXtAsR1Inumwj472S9r4","Drake","18NOKLkZETa4sWwLMIm0UZ","UTOPIA","2023-07-28"
56,"house","6wsqVwoiVH2kde4k4KKAFU","I KNOW ?","0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","18NOKLkZETa4sWwLMIm0UZ","UTOPIA","2023-07-28"
56,"house","42VsgItocQwOQC3XWZ8JNA","FE!N (feat. Playboi Carti)","699OTQXzgjhIYAHMy9RyPD","Playboi Carti","18NOKLkZETa4sWwLMIm0UZ","UTOPIA","2023-07-28"
56,"house","0lodMO0qK83vfPiiD7FMEt","TOPIA TWINS (feat. Rob49 & 21 Savage)","1URnnhqYAYcrqrcwql10ft","21 Savage","18NOKLkZETa4sWwLMIm0UZ","UTOPIA","2023-07-28"
56,"house","5L3ecxQnQ9qTBmnLQiwf0C","K-POP","1Xyo4u8uXC1ZmMpatF05PJ","The Weeknd","10eNMeTimUzAKLhCOpIUlb","K-POP","2023-07-21"
56,"house","0hL9gOw6XBWsygEUcVjxEc","HYAENA","0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","18NOKLkZETa4sWwLMIm0UZ","UTOPIA","2023-07-28"
56,"house","1PH2MDbcBAU094DlgTIND1","THANK GOD","0Y5tJX1MQlPlqiwlOH1tJY","Travis Scott","18NOKLkZETa4sWwLMIm0UZ","UTOPIA","2023-07-28"
56,"house","3KCNiDi9Pza6ZD8FggNoaw","MODERN JAM (feat. Teezo Touchdown)","0fGcIStdT1OpFFhOC7Wp36","Teezo Touchdown","18NOKLkZETa4sWwLMIm0UZ","UTOPIA","2023-07-28"
56,"house","76gcXhY3Zv6wW0BTe9nHJo","TIL FURTHER NOTICE (feat. James Blake & 21 Savage)","1URnnhqYAYcrqrcwql10ft","21 Savage","18NOKLkZETa4sWwLMIm0UZ","UTOPIA","2023-07-28"
56,"house","3FU6urUVsgXa6RBuV2PdRk","Heartless (feat. Morgan Wallen)","4oUHIQIBe0LHzYfvXNW4QM","Morgan Wallen","2Om5VEKaBd4Afht33ToQGD","Diplo Presents Thomas Wesley: Chapter 1 - Snake Oil","2020-05-29"
57,"idm","24BYTj1tb5ovZcnIbtdTYD","Test & Recognise - Flume Re-work","6nxWCVXbOlEVRexSbLsTer","Flume","6ViDQATM3uoaXqjBS2h7pO","Test & Recognise (Remixes)","2014-08-14"
57,"idm","7kzz52nsw2wy0LPQ84ynHE","Every High","1ysHnRqLx1sIFxUlahQftx","Kyson","31uk6I84Dt62kKgEOhIDfl","Every High","2018-07-11"
57,"idm","0SDh7AAKlUSzzzXfuB1aVw","Memory Arc","05lIUgmmsmTX2N9dCKc8rC","Rival Consoles","1BI2mpiBt99NlNvLka4QhG","Persona","2018-04-13"
57,"idm","2DoXFrKYIup384UYpd5LBn","Trad Velecido","5xMtVcziLHpIwD9iNWPOM6","Casino Versus Japan","5c1afbobfwhp9grytXdRal","Whole Numbers Play the Basics","2002-09-17"
57,"idm","4riVJ8dOg2QpIp3rdFh8kq","Every High - Young & Sick in-Flight Remix","3pQXFWbvLit77NpvNmOo3k","Young & Sick","3fj9G4rzHFsZ6KAwmFhS7q","Every High (The Remixes)","2018-11-14"
57,"idm","7fZyvqMiAR2Mvuys7ehQPD","Thinking Of You Thinking Of Me","2bYCvT1nqpbbspU5DZG5nA","Bogdan Raczynski","6jinOqO2cOGHIZWfSQPCAy","Thinking Of You","1999-11-01"
57,"idm","2biXRsrd4hLcXebr0IdJUI","The Possible Light","5xMtVcziLHpIwD9iNWPOM6","Casino Versus Japan","5c1afbobfwhp9grytXdRal","Whole Numbers Play the Basics","2002-09-17"
57,"idm","4G37OYV8HDnX01xdSyG2Ma","Fragment","05lIUgmmsmTX2N9dCKc8rC","Rival Consoles","1BI2mpiBt99NlNvLka4QhG","Persona","2018-04-13"
57,"idm","4d4BYuJ7hYzGgCzknHUFzQ","Moonlupe","5xMtVcziLHpIwD9iNWPOM6","Casino Versus Japan","5c1afbobfwhp9grytXdRal","Whole Numbers Play the Basics","2002-09-17"
57,"idm","0z7IeekUiNaQvmGQhsfJdl","After the Rain - Piano Solo","1ysHnRqLx1sIFxUlahQftx","Kyson","2dFYwEwAWrNp2iOylWskYx","atr/cal (Piano Solo)","2020-10-30"
58,"indian","4QyX8CBSjcoq4iMZuvifyF","What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","2fMqTqiTxUDlmcOEPaQSsx","Amitabh Bhattacharya","4mrXgKhegKi7Ol4pdN4z3Q","What Jhumka ? (From ""Rocky Aur Rani Kii Prem Kahaani"")","2023-07-12"
58,"indian","5OkYfk72CNL8XLqa3gp9q7","Something to Rap About (feat. Tyler, The Creator)","4V8LLVI7PbaPR0K2TGSxFF","Tyler, The Creator","3znl1qe13kyjQv7KcR685N","Alfredo","2020-05-29"
58,"indian","5PUXKVVVQ74C3gl5vKy9Li","Heeriye (feat. Arijit Singh)","3NHwwyb1coYa5cLyI72xSk","Dulquer Salmaan","1wt2WZBZZ9GhM0AC61l7SS","Heeriye (feat. Arijit Singh)","2023-07-25"
58,"indian","2ZD4aIEepqZsdxPxLSuUhm","Tere Pyaar Mein","3tPQOjkxO3mrYrrgkTeXgH","Nikhita Gandhi","5uAi4ZZc7zRdd6PsKNcJXO","Tere Pyaar Mein (From ""Tu Jhoothi Main Makkaar"")","2023-02-01"
58,"indian","00ake6KfnzbZ2MaRLGqsyX","Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","2fMqTqiTxUDlmcOEPaQSsx","Amitabh Bhattacharya","7BE0KM7dc0f4MX6Kc6kCuN","Tum Kya Mile (From ""Rocky Aur Rani Kii Prem Kahaani"")","2023-06-28"
58,"indian","1p1b9LdLJ0REuFJX9mYtFX",1985,"0eVyjRhzZKke2KFYTcDkeu","The Alchemist","3znl1qe13kyjQv7KcR685N","Alfredo","2020-05-29"
58,"indian","4sAn9xKA6VlpXHdpNtsyHl","Schools Out","7nJNuftnqwrFGFs3ZRRe0u","MEMBA","6P3hMbihXXgbVzQvVbllcB","SAGA-II","2019-08-16"
58,"indian","6VBhH7CyP56BXjp8VsDFPZ","Kesariya (From ""Brahmastra"")","2fMqTqiTxUDlmcOEPaQSsx","Amitabh Bhattacharya","1HeX4SmCFW4EPHQDvHgrVS","Kesariya (From ""Brahmastra"")","2022-07-17"
58,"indian","4bD9z9qa4qg9BhryvYWB7c","Kabira","3cqeO3muWIW5uSmUDNCmyT","Rekha Bhardwaj","2Lxoc72vRTGdQfMvj7Ovi1","Yeh Jawaani Hai Deewani","2013-03-30"
58,"indian","72zHuDxFQTjbL51qJQSA7j","Ranjha (From ""Shershaah"")","4nJ0kto93jDLHQKmpGeYS8","Anvita Dutt","0Z1zYMwJRpvq0d9rdqTOYo","Ranjha (From ""Shershaah"")","2021-08-05"
59,"indie","22VHOlVYBqytsrAqV8yXBK","Dial Drunk (with Post Malone)","246dkjvS1zLTtiykXe5h60","Post Malone","4XahqkOmEsKLKEhBpX8DAe","Dial Drunk (with Post Malone)","2023-07-18"
59,"indie","3hxIUxnT27p5WcmjGUXNwx","Shut up My Moms Calling","35WVTyRnKAoaGExqgktVyb","Hotel Ugly","4qVzNqB4cskFInYfrC7P0S","Shut up My Moms Calling","2020-02-10"
59,"indie","6dBUzqjtbnIa1TwYbyw5CM","Lovers Rock","0Y6dVaC9DZtPNH4591M42W","TV Girl","4Hai0uVzRbyTSaTPzxTY4e","French Exit","2014-06-05"
59,"indie","7H0ya83CMmgFcOhw0UB6ow","Space Song","56ZTgzPBDge0OvCGgMO3OY","Beach House","194CqC2Zi0kUFEPWedb3qr","Depression Cherry","2015-08-28"
59,"indie","3USxtqRwSYz57Ewm6wWRMp","Heat Waves","4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","5bfpRtBW7RNRdsm3tRyl3R","Dreamland","2020-08-07"
59,"indie","71BWZa1liIRyUiuJ3MB66o","I Know You","5szilpXHcwOqnyKLqGco5j","Faye Webster","0pEHMpnX1jA44pzhW3n0JB","Faye Webster","2017-05-12"
59,"indie","2tgQaL85WoRfgEa4hFQgrE","Feathered Indians","13ZEDW6vyBF12HYcZRr4EV","Tyler Childers","35LcGAeeMwVeIJrDpB3Gkz","Purgatory","2017-08-04"
59,"indie","0fCwTrRNfoNk962ati8n2K","All Your'n","13ZEDW6vyBF12HYcZRr4EV","Tyler Childers","2T9P5dSm786uuxA5tkI1Xb","Country Squire","2019-08-02"
59,"indie","1olWQ1LOUYs4VBwx5N8Lz9","In Your Love","13ZEDW6vyBF12HYcZRr4EV","Tyler Childers","2LmPlAxpD5cS5ne6dQvxbc","In Your Love","2023-07-27"
59,"indie","0mflMxspEfB0VbI1kyLiAv","Stick Season","2RQXRUsr4IW1f3mKyKsy4B","Noah Kahan","50ZenUP4O2Q5eCy2NRNvuz","Stick Season","2022-10-14"
60,"indie-pop","3hxIUxnT27p5WcmjGUXNwx","Shut up My Moms Calling","35WVTyRnKAoaGExqgktVyb","Hotel Ugly","4qVzNqB4cskFInYfrC7P0S","Shut up My Moms Calling","2020-02-10"
60,"indie-pop","7H0ya83CMmgFcOhw0UB6ow","Space Song","56ZTgzPBDge0OvCGgMO3OY","Beach House","194CqC2Zi0kUFEPWedb3qr","Depression Cherry","2015-08-28"
60,"indie-pop","3USxtqRwSYz57Ewm6wWRMp","Heat Waves","4yvcSjfu4PC0CYQyLy4wSq","Glass Animals","5bfpRtBW7RNRdsm3tRyl3R","Dreamland","2020-08-07"
60,"indie-pop","71BWZa1liIRyUiuJ3MB66o","I Know You","5szilpXHcwOqnyKLqGco5j","Faye Webster","0pEHMpnX1jA44pzhW3n0JB","Faye Webster","2017-05-12"
60,"indie-pop","3AVrVz5rK8Hrqo9YGiVGN5","Apocalypse","1QAJqy2dA3ihHBFIHRphZj","Cigarettes After Sex","5bP82ZIls6rzhpf5Qu6AzC","Cigarettes After Sex","2017-06-09"
60,"indie-pop","5odlY52u43F5BjByhxg7wg","golden hour","164Uj4eKjl6zTBKfJLFKKK","JVKE","69AaAkdktFGnk9POmHENkT","this is what ____ feels like (Vol. 1-4)","2022-09-23"
60,"indie-pop","6IPwKM3fUUzlElbvKw2sKl","we fell in love in october","3uwAm6vQy7kWPS2bciKWx9","girl in red","7vud0sY43VTv28MbWiglDa","we fell in love in october / October Passed Me By","2018-11-21"
60,"indie-pop","2L9N0zZnd37dwF0clgxMGI","ceilings","1GmsPCcpKgF9OhlNXjOsbS","Lizzy McAlpine","68L5xVV9wydotfDXEik7eD","five seconds flat","2022-04-08"
60,"indie-pop","01TyFEZu6mHbffsVfxgrFn","Show Me How","3zmfs9cQwzJl575W1ZYXeT","Men I Trust","75IgpYGNlc8KmwZ9FlTtJg","Show Me How","2018-02-28"
60,"indie-pop","1CS7Sd1u5tWkstBhpssyjP","Take Me to Church","2FXC3k01G6Gw61bmprjgqS","Hozier","4Pv7m8D82A1Xun7xNCKZjJ","Hozier (Expanded Edition)","2014-09-19"
61,"industrial","6Nm8h73ycDG2saCnZV8poF","Dragula","3HVdAiMNjYrQIKlOGxoGh5","Rob Zombie","2B4lHoTCpWbxQPTZmCOjnH","Hellbilly Deluxe","1998-01-01"
61,"industrial","7CpbhqKUedOIrcvc94p60Y","Bodies","1E4r4z7ivGUcSAnCbINJ9v","Drowning Pool","089oyV5caclve3ap934iRw","Sinner","2001-01-01"
61,"industrial","10V8XpuyMoEcSMfM79WDET","Living Dead Girl","3HVdAiMNjYrQIKlOGxoGh5","Rob Zombie","2B4lHoTCpWbxQPTZmCOjnH","Hellbilly Deluxe","1998-01-01"
61,"industrial","2oDqmfa2g8W893LlwJG1qu","Closer","0X380XXQSNBYuleKzav5UO","Nine Inch Nails","3nJnyDV8fwFpffo0EyHQto","The Downward Spiral","1994-03-08"
61,"industrial","2aIB1CdRRG7YLBu9hNw9nR","The Beautiful People","2VYQTNDsvvKN9wmU5W7xpj","Marilyn Manson","7APnZJwayR3lH9aUDPDYQB","Antichrist Superstar",1996
61,"industrial","0INUE1K7cEiE8VH63Rv5RJ","Happy?","2Pfv2w8a20xzC7Dr7QXRqM","Mudvayne","0dCRu5tVhx9fvbVZSxfjfP","Lost and Found",2005
61,"industrial","4w3R0GZ2rScJMKlgPJzHRq","Sonne","6wWVKhxIU2cEi0K81v7HvP","Rammstein","7ikuEzL6xeAgu6yT6YVLy7","Mutter","2001-04-02"
61,"industrial","4eNnMvUrSu2TRpySjVC0Pv","Superbeast","3HVdAiMNjYrQIKlOGxoGh5","Rob Zombie","2B4lHoTCpWbxQPTZmCOjnH","Hellbilly Deluxe","1998-01-01"
61,"industrial","5ugzDiilhy6ILKmKfhEzd7","The Hand That Feeds","0X380XXQSNBYuleKzav5UO","Nine Inch Nails","56Us3Q6UIM4jKJZlWhqddL","With Teeth","2005-05-03"
61,"industrial","6aF5JtQSrh7wNrkDE9B0My","When Worlds Collide","5imUS9dQyCbAjUEJJ9QyWC","Powerman 5000","3Z3yndLeHs01iYPSNzTBBk","Tonight The Stars Revolt","1999-01-01"
62,"iranian","1AN4ufCCVjezLyl6QBlFrq","Kani (Day)","6qGn1dMbzeGodjzNfzG4gZ","Porya Hatami","5pldzmMQor1kg7PPdKMM9i","Kani + Remixes","2020-07-24"
62,"iranian","26p4guqZWBNsBSLTifE1Dy","Pomegranates","6qGn1dMbzeGodjzNfzG4gZ","Porya Hatami","3wowrmigbeUtUDfV2TociG","Phone to Logos","2016-09-10"
62,"iranian","5h5CZG6DA94wk4lkf0a3bc","Kani (Day)","6qGn1dMbzeGodjzNfzG4gZ","Porya Hatami","17gT7g6MJFP9JVAGYewSao","Kani","2014-03-22"
62,"iranian","6yz2HojEuzMLx1yJoMYVSH","Eat What You Kill","6XFIRJcLodORR7cmCCL5Zw","Confess","4g9x50zBfdnemdovUhjwyt","Eat What You Kill","2020-09-05"
62,"iranian","0xD4SLlW17asQhoBc6povg","Shadow Constellation","017ViJJeeul1vKk90lhwqJ","Dronny Darko","63jP6MEMnKtic9EFHN5J5v","Beyond the Event Horizon","2023-08-22"
62,"iranian","0wOcpPyQCirtTSWiLw8C7o","Particle Storm","0xQT2z6WHQccGmAwXLRmKY","Alphaxone","0ySODeZjG01v1bP3m00gJi","Chronosphere","2019-05-07"
62,"iranian","0QQtzbrF9uxXLTXC16eJin","Fen","6qGn1dMbzeGodjzNfzG4gZ","Porya Hatami","1S8KYIfRnGEaSqD0UbhBMi","Shallow","2014-02-18"
62,"iranian","0RdkUcYvE4rpe8FiHH6i2h","Uninvaded Sleep","2tOu8J6pOihmMTrImxsgR0","protoU","69v5a6MLne7vWQG4Kewjh0","Shadows of Forgotten Legends","2020-01-21"
62,"iranian","1Z6DpzZVB37ebPt2kTyHk3","Out of Orbit","017ViJJeeul1vKk90lhwqJ","Dronny Darko","63jP6MEMnKtic9EFHN5J5v","Beyond the Event Horizon","2023-08-22"
62,"iranian","4qZ3qGSX3SdFMuAfKfaTrc","River","6qGn1dMbzeGodjzNfzG4gZ","Porya Hatami","5NxqGXcWdmOuNLyMQKCuEZ","Land","2014-03-22"
63,"j-dance","7sd72KZS8D59g5NmhxyHpJ","Toast","1gWjcmBsveEYMxOZ0VRi32","Koffee","0v1VLjgwVun46wA13DWUJI","Rapture EP","2019-03-14"
63,"j-dance","6rb3wFQ66EWR7DcPG0oEE1","We Caa Done (feat. Drake)","3TVXtAsR1Inumwj472S9r4","Drake","4yJNcgX3otzDbMMyrdJBN5","We Caa Done (feat. Drake)","2023-01-06"
63,"j-dance","27g5G3TW90FSm3YxclYpAs","TWIST & TURN (feat. Drake & PARTYNEXTDOOR)","2HPaUgqeutzr3jx5a9WyDV","PARTYNEXTDOOR","0fwiBiv1i0rJzdJGCaHVJi","FIXTAPE","2020-08-07"
63,"j-dance","45LUKiex0D78VuhP3Oz6mG","メフィスト","6whFEcaV75AmQMiwlfaxvc","QUEEN BEE","4GlhyWqXM0Ir8083Ue9Je0","メフィスト","2023-04-20"
63,"j-dance","0VzBKgimNRMauaqzT2rEnS","Go Down Deh (feat. Shaggy and Sean Paul)","3Isy6kedDrgPYoTS1dazA9","Sean Paul","7LtfkzsGno2TsHLCkEa8BD","Go Down Deh (feat. Shaggy and Sean Paul)","2021-04-30"
63,"j-dance","3j8EEMm9kbPLqByuaHmUmQ","Girls Dem Sugar","6lHL3ubAMgSasKjNqKb8HF","Mýa","1KtvMb8plzeWby752rMPBF","Art And Life","2000-01-01"
63,"j-dance","6bOLRTULQUiXeVnxOIPZVA","Gyal You a Party Animal","5sK8BsvyDl4TFA6KaBf8or","Charly Black","0AuidICCpJQTwjMajndF4h","Gyal You a Party Animal",2015
63,"j-dance","3M1RQSSxQiZs8fooz4Qo0y","TICTAC","61KJdJU38zrAW4c3PI9C9N","CAPSULE","2QKJQBS7ElKCcq7GoE601a","L.D.K. Lounge Designers Killer","2005-09-21"
63,"j-dance","58dGRQrNmAJeRMFuguUbvD","Go Down Deh (feat. Shaggy and Sean Paul)","3Isy6kedDrgPYoTS1dazA9","Sean Paul","7pKLvzqcLuNx96e59VFREP",10,"2021-08-06"
63,"j-dance","6nGwWIh0ATJqK9cXbLqDw8","Everyone Falls in Love","4mVpYIVAOE8sEdYuL8HDpd","Tanto Metro & Devonte","3D9Ac8ZaUdpT75shinyjTY","Everyone Falls In Love","1999-08-17"
64,"j-idol","16D5bGymrzpi9ZlnYXB5ql","Gimme Chocolate!!","630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","6Eepi724OOt38pTaUrZErI","BABYMETAL","2015-05-11"
64,"j-idol","7rU6Iebxzlvqy5t857bKFq","Plastic Love","3WwGRA2o4Ux1RRMYaYDh7N","Mariya Takeuchi","3lBX7AtzE4JoZaAIBLptRx","Expressions","2008-05-21"
64,"j-idol","7zuuWZo0MyOdG3VHg1Mgml","Headbangeeeeerrrrr!!!!!","630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","6Eepi724OOt38pTaUrZErI","BABYMETAL","2015-05-11"
64,"j-idol","3PNuq4zUgDMTqdBuGeg50m","METALI!! - feat. Tom Morello","74NBPbyyftqJ4SpDZ4c1Ed","Tom Morello","6ZZgSUrLXWhOxZs3TrPWXt","METALI!! (feat. Tom Morello)","2023-08-17"
64,"j-idol","4pUNH4rWiabtBxj2UiGCKN","Megitsune","630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","6Eepi724OOt38pTaUrZErI","BABYMETAL","2015-05-11"
64,"j-idol","43hAWgANUMvybp1zDBMrRf","PA PA YA!!","2MnMuRYL9qsGvWPsZGeDGQ","F.HERO","6rxRhft7JZtXavzHP2g2el","METAL GALAXY","2019-10-11"
64,"j-idol","73SsGfqjQv6oUxDaC9w8es","Monochrome","630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","0gboAM5pPE6N4WBgCmq70t","THE OTHER ONE","2023-03-24"
64,"j-idol","2HEM4wcGP2nFT1Z2i6jtvo","BxMxC","630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","3JmyTTW7j2dlYF5sj9KniK","BxMxC","2020-10-09"
64,"j-idol","2A4wfplwsIXUUD3UVirWDd","KARATE","630wzNP2OL7fl4Xl0GnMWq","BABYMETAL","2vIRdYffs93ca7L0Eh4mTm","METAL RESISTANCE","2016-04-01"
64,"j-idol","1c6C2wg7PRbPBRRUaEvheC","PONPONPON","7Gh6fW49xfXLP8DTWaLVJP","Kyary Pamyu Pamyu","0dYoEirIRah6OKJl1okk6Z","ぱみゅぱみゅレボリューション","2012-01-11"
65,"j-pop","7ovUcF5uHTBRzUpB6ZOmvt","アイドル","64tJ2EAv1R6UaZqc4iOCyj","YOASOBI","7yMkS4NCpG0FH6NoaH3F0a","アイドル","2023-04-12"
65,"j-pop","2d8JP84HNLKhmd6IYOoupQ","Trap Queen","6PXS4YHDkKvl1wkIl4V8DL","Fetty Wap","2gKQvajkEEaDtkqJ8FJ4uw","Fetty Wap (Deluxe)","2015-09-25"
65,"j-pop","0o9zmvc5f3EFApU52PPIyW","Shinunoga E-Wa","6bDWAcdtVR3WHz2xtiIPUi","Fujii Kaze","1OojCidx0eoPKch2M0Kz31","HELP EVER HURT NEVER","2020-05-20"
65,"j-pop","3khEEPRyBeOUabbmOPJzAG","KICK BACK","1snhtMLeb2DYoMOcVbb8iB","Kenshi Yonezu","6RH1fEIz8HVXregzz5Xp2B","KICK BACK","2022-10-12"
65,"j-pop","5NQbUaeTEOGdD6hHcre0dZ","679 (feat. Remy Boyz)","2s0yxtiHiyGe6CY4mbDYFi","Remy Boyz","0TyDTzG2zt2tg0wONT9wSU","679 (feat. Remy Boyz)","2015-06-29"
65,"j-pop","1zNXF2svmdlNxfS5XeNUgr","Don't Know Why","2Kx7MNY7cI1ENniW7vT30N","Norah Jones","3ArSFkv4OQOosOvYTrZNIl","Come Away With Me (Super Deluxe Edition)","2002-02-26"
65,"j-pop","3I09LQbHS3NSU46Ly3tPpR","Feeling Good","1GxkXlMwML1oSg5eLPiAz3","Michael Bublé","2koUTBXkwUt2uJYv0uezHx","It's Time","2005-02-07"
65,"j-pop","1HL3yEnYq8LEyFQ3QegA5V","Crash into Me","2TI7qyDE0QfyOlnbtfDo7L","Dave Matthews Band","3Z72KfamjH9Wc5m9mgVqI7","Crash","1996-04-30"
65,"j-pop","6jGnykaS6TkWp15utXSAeI","Come Away With Me","2Kx7MNY7cI1ENniW7vT30N","Norah Jones","3ArSFkv4OQOosOvYTrZNIl","Come Away With Me (Super Deluxe Edition)","2002-02-26"
65,"j-pop","348NF6vX0Yh22xvH0EZEro","NIGHT DANCER","4TaSvnT5o4REFwhqfrmK27","imase","0qbkekB04QYsLqCX68e8Oy","NIGHT DANCER","2022-08-19"
66,"j-rock","1hHGUdFaiJHw9hVZGJWYO2","Midnight Rider","4wQ3PyMz3WwJGI5uEqHUVR","Allman Brothers Band","1K9yhJFW4FR8Rc1VURWA5T","Idlewild South (Deluxe Edition Remastered)","1970-09-18"
66,"j-rock","0P7DoyGrr4Wp9w5TotEtUC","The Weight - Remastered 2000","4vpDg7Y7fU982Ds30zawDA","The Band","0ky5kdvfPxSmSpj03hpSAE","Music From Big Pink (Remastered)","1968-07-01"
66,"j-rock","05NYcsjJwOYq4jIiKPVj9p","Hard To Handle","5krkohEVJYw0qoB5VWwxaC","The Black Crowes","2NRRQLuW6j3EsoWpIl2MR3","Shake Your Money Maker","1990-02-13"
66,"j-rock","5NK8jad728pj6YeqM5VJD4","She Talks To Angels","5krkohEVJYw0qoB5VWwxaC","The Black Crowes","2NRRQLuW6j3EsoWpIl2MR3","Shake Your Money Maker","1990-02-13"
66,"j-rock","500Tkm3vJmVtdUwdCVxCTb","Run-Around","3pHeBYl1yujXcZqqfF1UyQ","Blues Traveler","5nNeSC4KNxT50MnliLuGRa","Four","1994-01-01"
66,"j-rock","1HL3yEnYq8LEyFQ3QegA5V","Crash into Me","2TI7qyDE0QfyOlnbtfDo7L","Dave Matthews Band","3Z72KfamjH9Wc5m9mgVqI7","Crash","1996-04-30"
66,"j-rock","6XK6Zw6JkFsHXzAcMWNiIr","Send Me On My Way","2M3vnW1p5w4uPRkLYTbvdB","Rusted Root","2LjYjQN5yVZYiZNDIVIKDf","When I Woke","1994-01-01"
66,"j-rock","27IRo2rYeizhRMDaNVplNM","Hook","3pHeBYl1yujXcZqqfF1UyQ","Blues Traveler","5nNeSC4KNxT50MnliLuGRa","Four","1994-01-01"
66,"j-rock","3KzgdYUlqV6TOG7JCmx2Wg","Beyond the Sea","0EodhzA6yW1bIdD5B4tcmJ","Bobby Darin","5MsJK0kqiYIJDmd3cjkGMn","That's All",1959
66,"j-rock","7y4CK8bbzxpyKu73WOvgHJ","Ramblin' Man","4wQ3PyMz3WwJGI5uEqHUVR","Allman Brothers Band","3ScnBmNrSaz9YHNNwceSXw","Brothers And Sisters (Super Deluxe)","2013-06-25"
67,"jazz","3zBhihYUHBmGd2bcQIobrF","(Sittin' On) the Dock of the Bay","60df5JBRRPcnSpsIMxxwQm","Otis Redding","03HMOcANauhLD0WNrMkmLU","The Dock of the Bay (Mono)",1968
67,"jazz","3kXoKlD84c6OmIcOLfrfEs","September","4QQgXkCYTt3BlENzhyNETg","Earth, Wind & Fire","3p90GIjEg4gXpnLmwGGvzI","September (sped up + slowed)","1978-11-18"
67,"jazz","4Hhv2vrOTy89HFRcjU3QOx","At Last","0iOVhN3tnSvgDbcg25JoJb","Etta James","7rd4PorIOPjPTy7qdUeeCt","At Last!",1960
67,"jazz","3koCCeSaVUyrRo3N2gHrd8","Let's Groove","4QQgXkCYTt3BlENzhyNETg","Earth, Wind & Fire","1hj1SYbJYdXloRiSjsCLXg","Raise!","1981-11-14"
67,"jazz","1zNXF2svmdlNxfS5XeNUgr","Don't Know Why","2Kx7MNY7cI1ENniW7vT30N","Norah Jones","3ArSFkv4OQOosOvYTrZNIl","Come Away With Me (Super Deluxe Edition)","2002-02-26"
67,"jazz","1ko2lVN0vKGUl9zrU0qSlT","Just the Two of Us (feat. Bill Withers)","1ThoqLcyIYvZn7iWbj8fsj","Bill Withers","1lKYaRbV0AayVPss9i4oOp","Anthology",1985
67,"jazz","29U7stRjqHU6rMiS8BfaI9","What A Wonderful World","19eLuQmk9aCobbVDHc6eek","Louis Armstrong","6mmv0gwumlFGWDGJXF4yEv","What A Wonderful World","1968-01-01"
67,"jazz","1kPBT8S2wJFNAyBMnGVZgL","I'd Rather Go Blind","0iOVhN3tnSvgDbcg25JoJb","Etta James","4ReJ59T4YxC62WkfyVTWpr","Tell Mama","1968-04-18"
67,"jazz","2grjqo0Frpf2okIBiifQKs","September","4QQgXkCYTt3BlENzhyNETg","Earth, Wind & Fire","2FW0uQ4WL25umm5p2VrZO7","The Best Of Earth, Wind & Fire Vol. 1","1978-11-23"
67,"jazz","6ztstiyZL6FXzh4aG46ZPD","Boogie Wonderland","64CuUOOirKmdAYLQSfaOyr","The Emotions","4RLVTxnuVN5ZWZqBFnaaQt","I Am","1979-06"
68,"k-pop","7x9aauaA9cu6tyfpHnqDLo","Seven (feat. Latto) (Explicit Ver.)","3MdXrJWsbVzdn6fe5JYkSQ","Latto","53985D8g3JcGBoULSOYYKX","Seven (feat. Latto)","2023-07-14"
68,"k-pop","5sdQOyqq2IDhvmx2lHOpwd","Super Shy","6HvZYsbFfjnjFrWF950C9d","NewJeans","5V729UqvhwNOcMejx0m55I","NewJeans 'Super Shy'","2023-07-07"
68,"k-pop","3Ua0m0YmEjrMi9XErKcNiR","Like Crazy","1oSPZhvZMIrWW5I41kPkkY","Jimin","4xc3Lc9yASZgEJGH7acWMB","FACE","2023-03-24"
68,"k-pop","7FbrGaHYVDmfr7KoLIZnQ7","Cupid - Twin Ver.","4GJ6xDCF5jaUqD6avOuQT6","FIFTY FIFTY","5letLUZIFsQikJYShfGNs4","The Beginning: Cupid","2023-02-24"
68,"k-pop","56v8WEnGzLByGsDAXDiv4d","ETA","6HvZYsbFfjnjFrWF950C9d","NewJeans","4N1fROq2oeyLGAlQ1C1j18","NewJeans 2nd EP 'Get Up'","2023-07-21"
68,"k-pop","58BWnoFDNaeM0vwA0K3fqb","Like Crazy","1oSPZhvZMIrWW5I41kPkkY","Jimin","639nejcoHHwxJCKqr35ww2","Like Crazy (Remixes)","2023-03-26"
